,success,terms,privacy,timeframe,start_date,end_date,source,quotes
2025-06-07,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87685, 'USDJPY': 144.839504, 'USDGBP': 0.739208, 'USDAUD': 1.539172, 'USDNZD': 1.662427, 'USDCAD': 1.36955, 'USDCHF': 0.822147, 'USDCNY': 7.18945, 'USDCNH': 7.188675, 'USDHKD': 7.846904, 'USDSGD': 1.287804, 'USDINR': 85.785504, 'USDKRW': 1360.180383, 'USDTWD': 29.932704, 'USDTHB': 32.775038, 'USDIDR': 16316.35, 'USDMYR': 4.227504, 'USDPHP': 55.911504, 'USDVND': 26054, 'USDBRL': 5.559404, 'USDMXN': 19.11075, 'USDCLP': 931.591178, 'USDCOP': 4119.6124, 'USDARS': 1180.4845, 'USDRUB': 78.557285, 'USDZAR': 17.782037, 'USDTRY': 39.23849, 'USDAED': 3.672504, 'USDSAR': 3.756829, 'USDQAR': 3.653089, 'USDKWD': 0.30602, 'USDBHD': 0.377691, 'USDOMR': 0.384504, 'USDILS': 3.50175}"
2025-06-08,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87665, 'USDJPY': 144.697501, 'USDGBP': 0.73869, 'USDAUD': 1.538505, 'USDNZD': 1.660205, 'USDCAD': 1.369165, 'USDCHF': 0.821385, 'USDCNY': 7.18945, 'USDCNH': 7.18794, 'USDHKD': 7.84695, 'USDSGD': 1.288415, 'USDINR': 85.78555, 'USDKRW': 1360.189791, 'USDTWD': 29.932702, 'USDTHB': 32.740457, 'USDIDR': 16316, 'USDMYR': 4.227496, 'USDPHP': 55.630252, 'USDVND': 26054, 'USDBRL': 5.564205, 'USDMXN': 19.101505, 'USDCLP': 931.589479, 'USDCOP': 4119.61, 'USDARS': 1188.983298, 'USDRUB': 78.52733, 'USDZAR': 17.776097, 'USDTRY': 39.2491, 'USDAED': 3.672899, 'USDSAR': 3.756829, 'USDQAR': 3.653089, 'USDKWD': 0.306021, 'USDBHD': 0.375586, 'USDOMR': 0.38304, 'USDILS': 3.50225}"
2025-06-09,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87509, 'USDJPY': 144.545017, 'USDGBP': 0.737675, 'USDAUD': 1.534236, 'USDNZD': 1.65288, 'USDCAD': 1.369965, 'USDCHF': 0.821285, 'USDCNY': 7.1807, 'USDCNH': 7.18134, 'USDHKD': 7.847585, 'USDSGD': 1.28567, 'USDINR': 85.75625, 'USDKRW': 1355.375021, 'USDTWD': 29.928799, 'USDTHB': 32.649496, 'USDIDR': 16300.5, 'USDMYR': 4.230498, 'USDPHP': 55.864986, 'USDVND': 26042.5, 'USDBRL': 5.558502, 'USDMXN': 19.0528, 'USDCLP': 936.219765, 'USDCOP': 4139.56, 'USDARS': 1185.270803, 'USDRUB': 79.001396, 'USDZAR': 17.7234, 'USDTRY': 39.33309, 'USDAED': 3.672498, 'USDSAR': 3.750564, 'USDQAR': 3.64075, 'USDKWD': 0.30601, 'USDBHD': 0.377013, 'USDOMR': 0.384473, 'USDILS': 3.490075}"
2025-06-10,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87435, 'USDJPY': 144.843994, 'USDGBP': 0.740325, 'USDAUD': 1.53212, 'USDNZD': 1.65064, 'USDCAD': 1.36695, 'USDCHF': 0.82206, 'USDCNY': 7.180703, 'USDCNH': 7.185455, 'USDHKD': 7.848195, 'USDSGD': 1.28612, 'USDINR': 85.65305, 'USDKRW': 1363.70499, 'USDTWD': 29.903905, 'USDTHB': 32.609785, 'USDIDR': 16140.85, 'USDMYR': 4.235502, 'USDPHP': 55.870362, 'USDVND': 26012.5, 'USDBRL': 5.573601, 'USDMXN': 19.061398, 'USDCLP': 938.190318, 'USDCOP': 4203, 'USDARS': 1187.765699, 'USDRUB': 78.473975, 'USDZAR': 17.70465, 'USDTRY': 39.200596, 'USDAED': 3.672501, 'USDSAR': 3.750154, 'USDQAR': 3.64075, 'USDKWD': 0.30601, 'USDBHD': 0.377075, 'USDOMR': 0.384496, 'USDILS': 3.486855}"
2025-06-11,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.868905, 'USDJPY': 144.204002, 'USDGBP': 0.737095, 'USDAUD': 1.536264, 'USDNZD': 1.65685, 'USDCAD': 1.366675, 'USDCHF': 0.8186, 'USDCNY': 7.193296, 'USDCNH': 7.19496, 'USDHKD': 7.848635, 'USDSGD': 1.283939, 'USDINR': 85.47005, 'USDKRW': 1368.820441, 'USDTWD': 29.822501, 'USDTHB': 32.550501, 'USDIDR': 16276.8, 'USDMYR': 4.237505, 'USDPHP': 55.848503, 'USDVND': 26030, 'USDBRL': 5.537302, 'USDMXN': 18.90233, 'USDCLP': 934.109997, 'USDCOP': 4178.5, 'USDARS': 1182.015406, 'USDRUB': 79.49829, 'USDZAR': 17.695985, 'USDTRY': 39.17749, 'USDAED': 3.672504, 'USDSAR': 3.750749, 'USDQAR': 3.64075, 'USDKWD': 0.30589, 'USDBHD': 0.37705, 'USDOMR': 0.384503, 'USDILS': 3.529499}"
2025-06-12,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86209, 'USDJPY': 143.161005, 'USDGBP': 0.73389, 'USDAUD': 1.531945, 'USDNZD': 1.648723, 'USDCAD': 1.359735, 'USDCHF': 0.809199, 'USDCNY': 7.193303, 'USDCNH': 7.17173, 'USDHKD': 7.849005, 'USDSGD': 1.278415, 'USDINR': 85.688751, 'USDKRW': 1353.801635, 'USDTWD': 29.5403, 'USDTHB': 32.37301, 'USDIDR': 16227.5, 'USDMYR': 4.221019, 'USDPHP': 55.696982, 'USDVND': 26037.5, 'USDBRL': 5.538803, 'USDMXN': 18.886245, 'USDCLP': 930.109751, 'USDCOP': 4157, 'USDARS': 1184.505201, 'USDRUB': 80.00138, 'USDZAR': 17.775975, 'USDTRY': 39.40074, 'USDAED': 3.672504, 'USDSAR': 3.751397, 'USDQAR': 3.64075, 'USDKWD': 0.30577, 'USDBHD': 0.377106, 'USDOMR': 0.384495, 'USDILS': 3.562381}"
2025-06-13,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.865404, 'USDJPY': 144.10604, 'USDGBP': 0.737708, 'USDAUD': 1.538935, 'USDNZD': 1.661972, 'USDCAD': 1.35865, 'USDCHF': 0.811869, 'USDCNY': 7.181604, 'USDCNH': 7.18941, 'USDHKD': 7.849415, 'USDSGD': 1.281904, 'USDINR': 86.184504, 'USDKRW': 1367.140383, 'USDTWD': 29.520367, 'USDTHB': 32.405038, 'USDIDR': 16299.3, 'USDMYR': 4.245504, 'USDPHP': 56.090375, 'USDVND': 26075, 'USDBRL': 5.543904, 'USDMXN': 18.95075, 'USDCLP': 926.026567, 'USDCOP': 4123, 'USDARS': 1179.376574, 'USDRUB': 79.779066, 'USDZAR': 17.92535, 'USDTRY': 39.40328, 'USDAED': 3.672504, 'USDSAR': 3.753593, 'USDQAR': 3.640604, 'USDKWD': 0.30622, 'USDBHD': 0.376963, 'USDOMR': 0.384259, 'USDILS': 3.620404}"
2025-06-14,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.865404, 'USDJPY': 144.10604, 'USDGBP': 0.737708, 'USDAUD': 1.538935, 'USDNZD': 1.661972, 'USDCAD': 1.35865, 'USDCHF': 0.812438, 'USDCNY': 7.181604, 'USDCNH': 7.18941, 'USDHKD': 7.849415, 'USDSGD': 1.281904, 'USDINR': 86.184504, 'USDKRW': 1367.140383, 'USDTWD': 29.520367, 'USDTHB': 32.405038, 'USDIDR': 16299.3, 'USDMYR': 4.245504, 'USDPHP': 56.090375, 'USDVND': 26075, 'USDBRL': 5.543904, 'USDMXN': 18.95075, 'USDCLP': 926.026567, 'USDCOP': 4135.519882, 'USDARS': 1179.376574, 'USDRUB': 79.779066, 'USDZAR': 17.92535, 'USDTRY': 39.40328, 'USDAED': 3.672504, 'USDSAR': 3.753593, 'USDQAR': 3.631864, 'USDKWD': 0.30622, 'USDBHD': 0.375579, 'USDOMR': 0.384259, 'USDILS': 3.620404}"
2025-06-15,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.865399, 'USDJPY': 144.628985, 'USDGBP': 0.737708, 'USDAUD': 1.538935, 'USDNZD': 1.66211, 'USDCAD': 1.35865, 'USDCHF': 0.812438, 'USDCNY': 7.181598, 'USDCNH': 7.189155, 'USDHKD': 7.84942, 'USDSGD': 1.281899, 'USDINR': 86.184501, 'USDKRW': 1367.139639, 'USDTWD': 29.520025, 'USDTHB': 32.405016, 'USDIDR': 16299.3, 'USDMYR': 4.245501, 'USDPHP': 56.08989, 'USDVND': 26075, 'USDBRL': 5.543903, 'USDMXN': 18.947025, 'USDCLP': 926.026567, 'USDCOP': 4135.519882, 'USDARS': 1179.376574, 'USDRUB': 79.779066, 'USDZAR': 17.956135, 'USDTRY': 39.445497, 'USDAED': 3.6725, 'USDSAR': 3.753593, 'USDQAR': 3.631864, 'USDKWD': 0.30622, 'USDBHD': 0.375579, 'USDOMR': 0.384259, 'USDILS': 3.587945}"
2025-06-16,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86575, 'USDJPY': 144.731973, 'USDGBP': 0.737205, 'USDAUD': 1.536334, 'USDNZD': 1.65334, 'USDCAD': 1.357565, 'USDCHF': 0.813805, 'USDCNY': 7.17975, 'USDCNH': 7.18442, 'USDHKD': 7.84965, 'USDSGD': 1.28123, 'USDINR': 86.10445, 'USDKRW': 1359.570608, 'USDTWD': 29.098494, 'USDTHB': 32.480017, 'USDIDR': 16301, 'USDMYR': 4.242498, 'USDPHP': 56.479788, 'USDVND': 26061.5, 'USDBRL': 5.492303, 'USDMXN': 18.92665, 'USDCLP': 936.300045, 'USDCOP': 4100.5, 'USDARS': 1182.24973, 'USDRUB': 78.61654, 'USDZAR': 17.824398, 'USDTRY': 39.392601, 'USDAED': 3.672496, 'USDSAR': 3.751855, 'USDQAR': 3.6405, 'USDKWD': 0.30607, 'USDBHD': 0.377029, 'USDOMR': 0.384502, 'USDILS': 3.486315}"
2025-06-17,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.87092, 'USDJPY': 145.373982, 'USDGBP': 0.744645, 'USDAUD': 1.543293, 'USDNZD': 1.661682, 'USDCAD': 1.36842, 'USDCHF': 0.81694, 'USDCNY': 7.185047, 'USDCNH': 7.190685, 'USDHKD': 7.849785, 'USDSGD': 1.286445, 'USDINR': 86.35905, 'USDKRW': 1381.070145, 'USDTWD': 29.662098, 'USDTHB': 32.610514, 'USDIDR': 16344, 'USDMYR': 4.235994, 'USDPHP': 56.921985, 'USDVND': 26081.5, 'USDBRL': 5.494499, 'USDMXN': 19.02184, 'USDCLP': 945.520292, 'USDCOP': 4102, 'USDARS': 1162.520403, 'USDRUB': 78.493529, 'USDZAR': 18.012203, 'USDTRY': 39.525295, 'USDAED': 3.6725, 'USDSAR': 3.751938, 'USDQAR': 3.640498, 'USDKWD': 0.30653, 'USDBHD': 0.377025, 'USDOMR': 0.384504, 'USDILS': 3.51511}"
2025-06-18,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.871335, 'USDJPY': 144.940502, 'USDGBP': 0.745405, 'USDAUD': 1.53684, 'USDNZD': 1.658581, 'USDCAD': 1.369665, 'USDCHF': 0.819105, 'USDCNY': 7.189397, 'USDCNH': 7.19329, 'USDHKD': 7.849735, 'USDSGD': 1.285095, 'USDINR': 86.61385, 'USDKRW': 1374.259941, 'USDTWD': 29.556702, 'USDTHB': 32.6805, 'USDIDR': 16347.5, 'USDMYR': 4.250497, 'USDPHP': 57.158499, 'USDVND': 26101.5, 'USDBRL': 5.486704, 'USDMXN': 19.022865, 'USDCLP': 943.25971, 'USDCOP': 4070.22, 'USDARS': 1142.254974, 'USDRUB': 78.502076, 'USDZAR': 18.02463, 'USDTRY': 39.537145, 'USDAED': 3.672501, 'USDSAR': 3.752281, 'USDQAR': 3.640499, 'USDKWD': 0.30642, 'USDBHD': 0.377142, 'USDOMR': 0.384502, 'USDILS': 3.482992}"
2025-06-19,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.868702, 'USDJPY': 145.226, 'USDGBP': 0.74206, 'USDAUD': 1.541875, 'USDNZD': 1.666675, 'USDCAD': 1.36965, 'USDCHF': 0.816445, 'USDCNY': 7.1885, 'USDCNH': 7.185365, 'USDHKD': 7.849715, 'USDSGD': 1.285396, 'USDINR': 86.737297, 'USDKRW': 1375.889755, 'USDTWD': 29.586297, 'USDTHB': 32.710071, 'USDIDR': 16371, 'USDMYR': 4.259927, 'USDPHP': 57.297499, 'USDVND': 26128, 'USDBRL': 5.4915, 'USDMXN': 19.0355, 'USDCLP': 941.079809, 'USDCOP': 4083, 'USDARS': 1164.4949, 'USDRUB': 78.374028, 'USDZAR': 18.05984, 'USDTRY': 39.668697, 'USDAED': 3.672499, 'USDSAR': 3.752564, 'USDQAR': 3.640498, 'USDKWD': 0.306297, 'USDBHD': 0.377313, 'USDOMR': 0.384506, 'USDILS': 3.49171}"
2025-06-20,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.867704, 'USDJPY': 146.080504, 'USDGBP': 0.743163, 'USDAUD': 1.546312, 'USDNZD': 1.676376, 'USDCAD': 1.37315, 'USDCHF': 0.817804, 'USDCNY': 7.188504, 'USDCNH': 7.178504, 'USDHKD': 7.849855, 'USDSGD': 1.286104, 'USDINR': 86.617804, 'USDKRW': 1373.170383, 'USDTWD': 29.589804, 'USDTHB': 32.815038, 'USDIDR': 16438.3, 'USDMYR': 4.252504, 'USDPHP': 57.172038, 'USDVND': 26128.5, 'USDBRL': 5.513104, 'USDMXN': 19.186704, 'USDCLP': 941.080396, 'USDCOP': 4079.75, 'USDARS': 1163.388904, 'USDRUB': 78.412926, 'USDZAR': 17.996604, 'USDTRY': 39.67416, 'USDAED': 3.67231, 'USDSAR': 3.752346, 'USDQAR': 3.649253, 'USDKWD': 0.30636, 'USDBHD': 0.376664, 'USDOMR': 0.384005, 'USDILS': 3.488205}"
2025-06-21,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.867704, 'USDJPY': 146.06904, 'USDGBP': 0.743163, 'USDAUD': 1.541307, 'USDNZD': 1.675323, 'USDCAD': 1.37265, 'USDCHF': 0.817925, 'USDCNY': 7.188504, 'USDCNH': 7.178504, 'USDHKD': 7.849904, 'USDSGD': 1.286038, 'USDINR': 86.60325, 'USDKRW': 1373.170383, 'USDTWD': 29.589804, 'USDTHB': 32.815038, 'USDIDR': 16438.3, 'USDMYR': 4.252504, 'USDPHP': 57.172038, 'USDVND': 26128.5, 'USDBRL': 5.513104, 'USDMXN': 19.174404, 'USDCLP': 941.080396, 'USDCOP': 4082.671872, 'USDARS': 1164.503978, 'USDRUB': 78.412926, 'USDZAR': 18.572704, 'USDTRY': 39.615304, 'USDAED': 3.672504, 'USDSAR': 3.751746, 'USDQAR': 3.646151, 'USDKWD': 0.30636, 'USDBHD': 0.377098, 'USDOMR': 0.384504, 'USDILS': 3.48904}"
2025-06-22,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.869555, 'USDJPY': 146.228019, 'USDGBP': 0.74431, 'USDAUD': 1.55131, 'USDNZD': 1.677852, 'USDCAD': 1.374025, 'USDCHF': 0.817855, 'USDCNY': 7.188499, 'USDCNH': 7.181475, 'USDHKD': 7.849749, 'USDSGD': 1.287785, 'USDINR': 86.58055, 'USDKRW': 1370.470253, 'USDTWD': 29.548016, 'USDTHB': 32.810017, 'USDIDR': 16438, 'USDMYR': 4.252501, 'USDPHP': 57.218988, 'USDVND': 26128.5, 'USDBRL': 5.519897, 'USDMXN': 19.227585, 'USDCLP': 939.999412, 'USDCOP': 4082.67, 'USDARS': 1166.866904, 'USDRUB': 78.506379, 'USDZAR': 18.07476, 'USDTRY': 39.725955, 'USDAED': 3.67231, 'USDSAR': 3.752196, 'USDQAR': 3.646151, 'USDKWD': 0.30636, 'USDBHD': 0.376664, 'USDOMR': 0.384038, 'USDILS': 3.46495}"
2025-06-23,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.86218, 'USDJPY': 145.917504, 'USDGBP': 0.738297, 'USDAUD': 1.543782, 'USDNZD': 1.668182, 'USDCAD': 1.37295, 'USDCHF': 0.812675, 'USDCNY': 7.179504, 'USDCNH': 7.17535, 'USDHKD': 7.849835, 'USDSGD': 1.283035, 'USDINR': 86.35475, 'USDKRW': 1364.409956, 'USDTWD': 29.688904, 'USDTHB': 32.812496, 'USDIDR': 16443.3, 'USDMYR': 4.285024, 'USDPHP': 57.318505, 'USDVND': 26215, 'USDBRL': 5.495302, 'USDMXN': 19.08668, 'USDCLP': 948.390125, 'USDCOP': 4084, 'USDARS': 1171.404024, 'USDRUB': 78.505426, 'USDZAR': 17.825895, 'USDTRY': 39.674495, 'USDAED': 3.672499, 'USDSAR': 3.752327, 'USDQAR': 3.640498, 'USDKWD': 0.305795, 'USDBHD': 0.377352, 'USDOMR': 0.38449, 'USDILS': 3.41919}"
2025-06-24,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.861205, 'USDJPY': 144.962015, 'USDGBP': 0.73452, 'USDAUD': 1.539883, 'USDNZD': 1.663765, 'USDCAD': 1.372779, 'USDCHF': 0.805225, 'USDCNY': 7.17165, 'USDCNH': 7.166645, 'USDHKD': 7.849995, 'USDSGD': 1.280195, 'USDINR': 85.973802, 'USDKRW': 1356.0799, 'USDTWD': 29.473102, 'USDTHB': 32.639691, 'USDIDR': 16301, 'USDMYR': 4.236011, 'USDPHP': 57.010059, 'USDVND': 26170, 'USDBRL': 5.5118, 'USDMXN': 18.994504, 'USDCLP': 935.939431, 'USDCOP': 4078.3, 'USDARS': 1174.010145, 'USDRUB': 78.375367, 'USDZAR': 17.743018, 'USDTRY': 39.629503, 'USDAED': 3.6725, 'USDSAR': 3.751303, 'USDQAR': 3.643375, 'USDKWD': 0.30569, 'USDBHD': 0.377029, 'USDOMR': 0.384499, 'USDILS': 3.39836}"
2025-06-25,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85591, 'USDJPY': 144.904961, 'USDGBP': 0.730405, 'USDAUD': 1.53314, 'USDNZD': 1.651582, 'USDCAD': 1.37126, 'USDCHF': 0.803815, 'USDCNY': 7.17675, 'USDCNH': 7.167285, 'USDHKD': 7.848905, 'USDSGD': 1.276925, 'USDINR': 86.005999, 'USDKRW': 1358.229745, 'USDTWD': 29.3669, 'USDTHB': 32.52011, 'USDIDR': 16338.7, 'USDMYR': 4.2385, 'USDPHP': 56.731505, 'USDVND': 26155, 'USDBRL': 5.559402, 'USDMXN': 18.91411, 'USDCLP': 937.429935, 'USDCOP': 4057.94, 'USDARS': 1189.994992, 'USDRUB': 78.24639, 'USDZAR': 17.712315, 'USDTRY': 39.762585, 'USDAED': 3.672503, 'USDSAR': 3.750453, 'USDQAR': 3.640596, 'USDKWD': 0.305604, 'USDBHD': 0.37719, 'USDOMR': 0.384506, 'USDILS': 3.40402}"
2025-06-26,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.855325, 'USDJPY': 144.696041, 'USDGBP': 0.728645, 'USDAUD': 1.527615, 'USDNZD': 1.65067, 'USDCAD': 1.36437, 'USDCHF': 0.80096, 'USDCNY': 7.16785, 'USDCNH': 7.165175, 'USDHKD': 7.849225, 'USDSGD': 1.27539, 'USDINR': 85.673395, 'USDKRW': 1356.810131, 'USDTWD': 29.186301, 'USDTHB': 32.539945, 'USDIDR': 16238.3, 'USDMYR': 4.228499, 'USDPHP': 56.664975, 'USDVND': 26120, 'USDBRL': 5.4786, 'USDMXN': 18.88295, 'USDCLP': 931.24946, 'USDCOP': 4039, 'USDARS': 1188.5051, 'USDRUB': 78.752427, 'USDZAR': 17.87465, 'USDTRY': 39.859298, 'USDAED': 3.672501, 'USDSAR': 3.750481, 'USDQAR': 3.640599, 'USDKWD': 0.30577, 'USDBHD': 0.37725, 'USDOMR': 0.384511, 'USDILS': 3.39375}"
2025-06-27,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.853304, 'USDJPY': 144.65804, 'USDGBP': 0.728757, 'USDAUD': 1.530925, 'USDNZD': 1.651392, 'USDCAD': 1.37095, 'USDCHF': 0.798572, 'USDCNY': 7.172504, 'USDCNH': 7.17292, 'USDHKD': 7.84935, 'USDSGD': 1.275704, 'USDINR': 85.50815, 'USDKRW': 1364.035039, 'USDTWD': 29.103038, 'USDTHB': 32.555038, 'USDIDR': 16236.25, 'USDMYR': 4.228504, 'USDPHP': 56.610375, 'USDVND': 26095, 'USDBRL': 5.479504, 'USDMXN': 18.825039, 'USDCLP': 939.580396, 'USDCOP': 4088.25, 'USDARS': 1183.94711, 'USDRUB': 78.22009, 'USDZAR': 17.87751, 'USDTRY': 39.815038, 'USDAED': 3.672504, 'USDSAR': 3.750518, 'USDQAR': 3.640604, 'USDKWD': 0.30579, 'USDBHD': 0.375987, 'USDOMR': 0.38324, 'USDILS': 3.38671}"
2025-06-28,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.853304, 'USDJPY': 144.640504, 'USDGBP': 0.738089, 'USDAUD': 1.529286, 'USDNZD': 1.651037, 'USDCAD': 1.37105, 'USDCHF': 0.808798, 'USDCNY': 7.172504, 'USDCNH': 7.17292, 'USDHKD': 7.850005, 'USDSGD': 1.275904, 'USDINR': 85.50715, 'USDKRW': 1364.350383, 'USDTWD': 29.103038, 'USDTHB': 32.555038, 'USDIDR': 16236.25, 'USDMYR': 4.228504, 'USDPHP': 56.610375, 'USDVND': 26095, 'USDBRL': 5.479504, 'USDMXN': 18.82055, 'USDCLP': 931.047132, 'USDCOP': 4037.193431, 'USDARS': 1187.638217, 'USDRUB': 78.609512, 'USDZAR': 17.82665, 'USDTRY': 39.935755, 'USDAED': 3.672504, 'USDSAR': 3.7503, 'USDQAR': 3.642397, 'USDKWD': 0.30579, 'USDBHD': 0.375858, 'USDOMR': 0.383109, 'USDILS': 3.386195}"
2025-06-29,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.85274, 'USDJPY': 144.521964, 'USDGBP': 0.728925, 'USDAUD': 1.53079, 'USDNZD': 1.64931, 'USDCAD': 1.368245, 'USDCHF': 0.798365, 'USDCNY': 7.172499, 'USDCNH': 7.16787, 'USDHKD': 7.84955, 'USDSGD': 1.275925, 'USDINR': 85.45555, 'USDKRW': 1364.589918, 'USDTWD': 29.109457, 'USDTHB': 32.647497, 'USDIDR': 16236, 'USDMYR': 4.2285, 'USDPHP': 56.559044, 'USDVND': 26095, 'USDBRL': 5.479896, 'USDMXN': 18.814203, 'USDCLP': 931.047132, 'USDCOP': 4037.19, 'USDARS': 1187.238205, 'USDRUB': 78.580352, 'USDZAR': 17.785801, 'USDTRY': 39.895603, 'USDAED': 3.672502, 'USDSAR': 3.748774, 'USDQAR': 3.642397, 'USDKWD': 0.30579, 'USDBHD': 0.376967, 'USDOMR': 0.383109, 'USDILS': 3.3865}"
2025-06-30,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84842, 'USDJPY': 143.8095, 'USDGBP': 0.72835, 'USDAUD': 1.52065, 'USDNZD': 1.641753, 'USDCAD': 1.360625, 'USDCHF': 0.79286, 'USDCNY': 7.164104, 'USDCNH': 7.15659, 'USDHKD': 7.84991, 'USDSGD': 1.270799, 'USDINR': 85.704048, 'USDKRW': 1350.670247, 'USDTWD': 29.221603, 'USDTHB': 32.442035, 'USDIDR': 16172.7, 'USDMYR': 4.212013, 'USDPHP': 56.350089, 'USDVND': 26120.5, 'USDBRL': 5.431704, 'USDMXN': 18.752621, 'USDCLP': 931.639851, 'USDCOP': 4089.5, 'USDARS': 1204.479601, 'USDRUB': 78.200361, 'USDZAR': 17.72248, 'USDTRY': 39.830215, 'USDAED': 3.672503, 'USDSAR': 3.750774, 'USDQAR': 3.640599, 'USDKWD': 0.30558, 'USDBHD': 0.377211, 'USDOMR': 0.384501, 'USDILS': 3.377399}"
2025-07-01,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84708, 'USDJPY': 143.407992, 'USDGBP': 0.72751, 'USDAUD': 1.519765, 'USDNZD': 1.63936, 'USDCAD': 1.364501, 'USDCHF': 0.790745, 'USDCNY': 7.16525, 'USDCNH': 7.16103, 'USDHKD': 7.84823, 'USDSGD': 1.272605, 'USDINR': 85.730797, 'USDKRW': 1356.589435, 'USDTWD': 29.240901, 'USDTHB': 32.457496, 'USDIDR': 15865.05, 'USDMYR': 4.197499, 'USDPHP': 56.310942, 'USDVND': 26130, 'USDBRL': 5.460302, 'USDMXN': 18.743098, 'USDCLP': 928.63022, 'USDCOP': 4030.03, 'USDARS': 1221.000098, 'USDRUB': 78.496351, 'USDZAR': 17.60286, 'USDTRY': 39.843802, 'USDAED': 3.672503, 'USDSAR': 3.750148, 'USDQAR': 3.640597, 'USDKWD': 0.30517, 'USDBHD': 0.376996, 'USDOMR': 0.384502, 'USDILS': 3.38315}"
2025-07-02,True,https://currencylayer.com/terms,https://currencylayer.com/privacy,True,2025-03-01,2025-10-06,USD,"{'USDEUR': 0.84747, 'USDJPY': 143.5365, 'USDGBP': 0.73263, 'USDAUD': 1.51911, 'USDNZD': 1.642508, 'USDCAD': 1.358825, 'USDCHF': 0.791701, 'USDCNY': 7.165396, 'USDCNH': 7.161355, 'USDHKD': 7.849895, 'USDSGD': 1.27282, 'USDINR': 85.69435, 'USDKRW': 1355.830082, 'USDTWD': 28.983099, 'USDTHB': 32.3435, 'USDIDR': 16177.8, 'USDMYR': 4.228961, 'USDPHP': 56.370497, 'USDVND': 26170, 'USDBRL': 5.427899, 'USDMXN': 18.77814, 'USDCLP': 926.260236, 'USDCOP': 3990.75, 'USDARS': 1229.104202, 'USDRUB': 78.926052, 'USDZAR': 17.56457, 'USDTRY': 39.909775, 'USDAED': 3.672499, 'USDSAR': 3.750223, 'USDQAR': 3.636002, 'USDKWD': 0.30512, 'USDBHD': 0.376951, 'USDOMR': 0.384491, 'USDILS': 3.373355}"
